mirnaid,refseqid,genesymbol,start,end,bindingp,energy,seed,accessibility,au,phylopstem,phylopflank,me,number_of_pairings,binding_region_length,longest_consecutive_pairings,position,validated,TargetScan,miRDB
hsa-miR-6740-3p,NM_020702,MYORG,5790,5813,0.923076923077,-24.5,1,0.00039643,0.485,0.0,0.0,-5.101250328216836,18,23,11,3UTR,,0,1
hsa-miR-6740-3p,NM_020702,MYORG,4343,4365,0.923076923077,-24.4,1,0.05191407,0.529,0.0,0.0,-5.850804021967834,18,22,8,3UTR,,0,1
hsa-miR-6740-3p,NM_020702,MYORG,5737,5761,1.0,-22.3,1,0.01486631,0.603,0.0,0.0,-5.226705058867908,18,24,9,3UTR,,0,1
hsa-miR-6741-5p,NM_020702,MYORG,129,166,0.923076923077,-29.2,1,0.03465965,0.397,0.0,0.0,-4.1706235265052785,20,37,10,5UTR,,0,0
hsa-miR-6741-5p,NM_020702,MYORG,3228,3249,1.0,-29.5,1,0.001521536,0.456,0.0,0.0,-9.99174017268451,18,21,13,3UTR,,0,0
hsa-miR-6741-3p,NM_020702,MYORG,2468,2488,0.923076923077,-27.8,1,2.526728e-05,0.397,0.0,0.0,-7.483038834232987,16,20,11,3UTR,,0,0
hsa-miR-6741-3p,NM_020702,MYORG,2573,2596,1.0,-25.6,1,7.354756e-05,0.485,0.0,0.0,-11.128578504378995,18,23,8,3UTR,,0,0
hsa-miR-6741-3p,NM_020702,MYORG,5797,5830,0.884615384615,-24.9,1,0.0001025613,0.529,0.0,0.0,-4.761823477911366,17,33,9,3UTR,,0,0
hsa-miR-6742-5p,NM_020702,MYORG,1790,1824,0.846153846154,-28.5,1,0.02518306,0.338,0.0,0.0,-6.825347112316308,20,34,8,CDS,,0,1
hsa-miR-6742-5p,NM_020702,MYORG,2823,2848,0.923076923077,-27.1,1,1.920721e-05,0.426,0.0,0.0,-5.4812609810729835,18,25,7,3UTR,,0,1
hsa-miR-6742-5p,NM_020702,MYORG,3279,3297,1.0,-25.6,1,0.03609474,0.426,0.0,0.0,-10.98788776029112,16,18,10,3UTR,,0,1
hsa-miR-6742-3p,NM_020702,MYORG,1734,1757,0.923076923077,-23.2,1,8.736046e-06,0.338,0.0,0.0,-4.026373917660731,18,23,10,CDS,,0,0
hsa-miR-6743-5p,NM_020702,MYORG,1798,1849,0.846153846154,-32.3,1,8.794442e-06,0.279,0.0,0.0,-10.095643247465041,16,22,6,CDS,,0,0
hsa-miR-6743-5p,NM_020702,MYORG,1921,1954,0.846153846154,-29.6,1,0.002555713,0.353,0.0,0.0,-12.07310918310571,17,33,9,CDS,,0,0
hsa-miR-6743-3p,NM_020702,MYORG,647,668,1.0,-27.6,1,1.177985e-06,0.279,0.0,0.0,-8.60208272749124,17,21,10,CDS,,0,0
hsa-miR-6743-3p,NM_020702,MYORG,2468,2488,1.0,-25.4,1,2.526728e-05,0.397,0.0,0.0,-11.090249003509248,17,20,11,3UTR,,0,0
hsa-miR-6744-5p,NM_020702,MYORG,584,611,0.846153846154,-25.3,1,0.01279562,0.353,0.0,0.0,-4.794414363722071,18,27,7,CDS,,0,0
hsa-miR-6744-5p,NM_020702,MYORG,4143,4177,0.923076923077,-22.3,1,0.0002437468,0.559,0.0,0.0,-5.838533207394711,18,34,8,3UTR,,0,0
hsa-miR-6744-5p,NM_020702,MYORG,1316,1333,1.0,-22.4,1,0.0003260465,0.353,0.0,0.0,-9.43927624486852,14,17,13,CDS,,0,0
hsa-miR-6744-5p,NM_020702,MYORG,6057,6090,0.923076923077,-22.1,1,0.0008101086,0.588,0.0,0.0,-5.838533207394711,18,33,8,3UTR,,0,0
hsa-miR-6745,NM_020702,MYORG,1686,1721,1.0,-24.3,1,0.001028154,0.412,0.0,0.0,-5.3856143151281595,17,35,12,CDS,,0,1
hsa-miR-6745,NM_020702,MYORG,887,908,0.923076923077,-22.0,1,0.0002605462,0.368,0.0,0.0,-9.964902622363823,18,21,12,CDS,,0,1
hsa-miR-6746-5p,NM_020702,MYORG,3619,3642,0.846153846154,-28.4,1,0.003767204,0.441,0.0,0.0,-8.40585589311169,18,23,8,3UTR,,0,0
hsa-miR-6746-5p,NM_020702,MYORG,1627,1669,1.0,-27.5,1,0.02555463,0.368,0.0,0.0,-3.937574446201665,22,42,10,CDS,,0,0
hsa-miR-6746-3p,NM_020702,MYORG,1492,1521,0.846153846154,-30.4,1,5.074286e-07,0.324,0.0,0.0,-6.7623489216120145,16,21,10,CDS,,0,0
hsa-miR-6747-5p,NM_020702,MYORG,2502,2543,0.923076923077,-30.2,1,0.06585174,0.471,0.0,0.0,-6.429733158800799,17,20,16,3UTR,,0,0
hsa-miR-6747-3p,NM_020702,MYORG,43,63,0.846153846154,-28.0,1,4.478218e-07,0.353,0.0,0.0,-6.251209375382295,16,20,8,5UTR,,0,0
hsa-miR-6748-5p,NM_020702,MYORG,1925,1947,1.0,-25.8,1,0.008182082,0.353,0.0,0.0,-6.514540193678739,17,22,8,CDS,,0,0
hsa-miR-6748-5p,NM_020702,MYORG,3854,3869,0.923076923077,-25.6,1,0.08810924,0.456,0.0,0.0,-12.686117978685445,14,15,14,3UTR,,0,0
hsa-miR-6748-5p,NM_020702,MYORG,2343,2385,0.846153846154,-24.3,1,0.1611642,0.426,0.0,0.0,-3.937574446201665,19,42,8,3UTR,,0,0
hsa-miR-6748-5p,NM_020702,MYORG,3427,3448,1.0,-23.4,1,0.1476517,0.456,0.0,0.0,-5.570060452532049,16,21,11,3UTR,,0,0
hsa-miR-6748-3p,NM_020702,MYORG,3978,4007,0.884615384615,-26.4,1,0.0008052053,0.529,0.0,0.0,-4.95700071937229,17,29,9,3UTR,,0,0
hsa-miR-6748-3p,NM_020702,MYORG,5870,5915,0.923076923077,-25.4,1,0.0006607633,0.515,0.0,0.0,-4.95700071937229,19,33,8,3UTR,,0,0
hsa-miR-6748-3p,NM_020702,MYORG,2861,2901,1.0,-24.8,1,0.0008926212,0.441,0.0,0.0,-3.937574446201665,20,40,8,3UTR,,0,0
hsa-miR-6749-5p,NM_020702,MYORG,927,950,1.0,-31.3,1,9.463783e-08,0.309,0.0,0.0,-7.058396192619921,19,23,11,CDS,,0,0
hsa-miR-6749-3p,NM_020702,MYORG,4317,4341,1.0,-29.7,1,0.004976489,0.529,0.0,0.0,-9.813320773362635,18,24,7,3UTR,,0,0
hsa-miR-6749-3p,NM_020702,MYORG,2470,2487,0.923076923077,-29.7,1,2.136106e-05,0.382,0.0,0.0,-12.371336944048279,14,17,6,3UTR,,0,0
hsa-miR-6749-3p,NM_020702,MYORG,2162,2184,0.923076923077,-28.8,1,0.001367209,0.324,0.0,0.0,-10.752244329692425,17,22,8,CDS,,0,0
hsa-miR-6750-3p,NM_020702,MYORG,4317,4348,0.923076923077,-23.2,1,0.009613637,0.515,0.0,0.0,-6.251209375382295,20,31,8,3UTR,,0,1
hsa-miR-6750-3p,NM_020702,MYORG,5791,5812,0.865384615385,-22.8,1,0.0003810485,0.485,0.0,0.0,-8.915066646070464,16,21,7,3UTR,,0,1
hsa-miR-6750-3p,NM_020702,MYORG,3306,3338,0.846153846154,-22.3,1,0.001801381,0.471,0.0,0.0,-3.937574446201665,21,32,6,3UTR,,0,1
hsa-miR-6750-3p,NM_020702,MYORG,2210,2238,1.0,-21.6,1,0.00524131,0.382,0.0,0.0,-4.1706235265052785,18,28,8,CDS,,0,1
hsa-miR-6751-5p,NM_020702,MYORG,3276,3296,1.0,-28.3,1,0.06694551,0.441,0.0,0.0,-6.046889717196309,16,20,11,3UTR,,0,0
hsa-miR-6751-5p,NM_020702,MYORG,3212,3229,1.0,-27.6,1,4.673999e-05,0.456,0.0,0.0,-6.251209375382295,16,17,16,3UTR,,0,0
hsa-miR-6751-5p,NM_020702,MYORG,193,251,0.923076923077,-27.6,1,0.01765957,0.353,0.0,0.0,-4.993964104447428,22,58,8,CDS,,0,0
hsa-miR-6751-3p,NM_020702,MYORG,5786,5806,1.0,-23.6,1,0.0004479176,0.529,0.0,0.0,-7.91236201216959,16,20,12,3UTR,,0,0
hsa-miR-6751-3p,NM_020702,MYORG,4879,4919,0.846153846154,-22.1,1,0.0001235976,0.412,0.0,0.0,-7.91236201216959,19,40,7,3UTR,,0,0
hsa-miR-6752-5p,NM_020702,MYORG,132,154,0.923076923077,-31.2,1,6.663738e-05,0.426,0.0,0.0,-9.061113370972954,18,22,7,5UTR,,0,0
hsa-miR-6752-5p,NM_020702,MYORG,2339,2373,0.923076923077,-30.9,1,0.02086059,0.412,0.0,0.0,-5.027463444025684,20,34,7,3UTR,,0,0
hsa-miR-6752-5p,NM_020702,MYORG,3262,3297,0.923076923077,-30.7,1,0.03609474,0.426,0.0,0.0,-5.729413664698063,20,35,8,3UTR,,0,0
hsa-miR-6752-3p,NM_020702,MYORG,3979,4007,0.923076923077,-30.3,1,0.0008052053,0.529,0.0,0.0,-6.514540193678739,17,28,11,3UTR,,0,0
hsa-miR-6752-3p,NM_020702,MYORG,5791,5809,0.923076923077,-25.9,1,0.000575545,0.515,0.0,0.0,-11.709484381106625,16,18,10,3UTR,,0,0
hsa-miR-6753-5p,NM_020702,MYORG,3461,3484,0.846153846154,-27.2,1,0.00315307,0.412,0.0,0.0,-7.91236201216959,18,23,12,3UTR,,0,0
hsa-miR-6753-3p,NM_020702,MYORG,647,672,0.846153846154,-28.3,1,4.187684e-05,0.294,0.0,0.0,-5.226705058867908,20,25,8,CDS,,0,0
hsa-miR-6753-3p,NM_020702,MYORG,5399,5429,0.846153846154,-26.2,1,0.0005383917,0.397,0.0,0.0,-3.937574446201665,21,30,8,3UTR,,0,0
hsa-miR-6754-5p,NM_020702,MYORG,299,321,0.846153846154,-28.9,1,0.0485683,0.368,0.0,0.0,-6.514540193678739,18,22,8,CDS,,0,0
hsa-miR-6754-5p,NM_020702,MYORG,3208,3224,1.0,-27.5,1,3.752343e-06,0.412,0.0,0.0,-6.514540193678739,15,16,15,3UTR,,0,0
hsa-miR-6754-3p,NM_020702,MYORG,4318,4353,1.0,-28.3,1,0.01969123,0.529,0.0,0.0,-4.993964104447428,19,29,11,3UTR,,0,0
hsa-miR-6754-3p,NM_020702,MYORG,2033,2060,0.846153846154,-26.6,1,2.207564e-07,0.353,0.0,0.0,-7.249989753929374,17,27,11,CDS,,0,0
hsa-miR-6755-3p,NM_020702,MYORG,2474,2497,0.923076923077,-22.0,1,1.630228e-05,0.412,0.0,0.0,-8.056611621014136,21,23,14,3UTR,,0,0
hsa-miR-6756-5p,NM_020702,MYORG,131,164,0.846153846154,-33.7,1,0.02760665,0.412,0.0,0.0,-8.21038879053851,19,33,8,5UTR,,0,0
hsa-miR-6756-5p,NM_020702,MYORG,4,37,0.846153846154,-32.7,1,7.649567e-05,0.288,0.0,0.0,-6.818994536638949,20,33,12,5UTR,,0,0
hsa-miR-6756-5p,NM_020702,MYORG,2403,2423,1.0,-32.8,1,0.1649935,0.485,0.0,0.0,-8.40585589311169,17,20,11,3UTR,,0,0
hsa-miR-6756-3p,NM_020702,MYORG,2434,2487,1.0,-29.7,1,2.136106e-05,0.382,0.0,0.0,-3.937574446201665,20,27,10,3UTR,,0,0
hsa-miR-6756-3p,NM_020702,MYORG,3152,3182,0.923076923077,-29.3,1,0.000620316,0.471,0.0,0.0,-3.937574446201665,20,30,12,3UTR,,0,0
hsa-miR-6757-5p,NM_020702,MYORG,469,519,0.923076923077,-29.4,1,1.028093e-05,0.309,0.0,0.0,-6.514540193678739,17,22,12,CDS,,0,0
hsa-miR-6757-5p,NM_020702,MYORG,3656,3672,1.0,-26.2,0,0.0009426474,0.456,0.0,0.0,-15.566558404643448,14,16,12,3UTR,,0,0
hsa-miR-6757-3p,NM_020702,MYORG,4819,4865,0.846153846154,-23.1,1,0.005539272,0.412,0.0,0.0,-5.925499359926538,18,46,7,3UTR,,0,0
hsa-miR-6757-3p,NM_020702,MYORG,3601,3630,0.846153846154,-22.7,1,0.0003320547,0.5,0.0,0.0,-9.861343503275094,17,29,8,3UTR,,0,0
hsa-miR-6758-5p,NM_020702,MYORG,6161,6185,0.846153846154,-20.6,1,0.4159856,0.632,0.0,0.0,-8.237904470243807,19,24,9,3UTR,,0,0
hsa-miR-6758-3p,NM_020702,MYORG,5791,5817,0.923076923077,-21.8,1,0.0004672246,0.5,0.0,0.0,-4.95700071937229,16,20,8,3UTR,,0,0
hsa-miR-6759-5p,NM_020702,MYORG,2194,2210,0.923076923077,-24.6,1,8.078452e-08,0.382,0.0,0.0,-8.28966070131775,14,16,10,CDS,,0,0
hsa-miR-6759-3p,NM_020702,MYORG,2573,2612,0.923076923077,-26.5,1,0.000345912,0.544,0.0,0.0,-4.993964104447428,21,39,8,3UTR,,0,0
hsa-miR-6759-3p,NM_020702,MYORG,5775,5808,1.0,-26.5,1,0.0004413789,0.515,0.0,0.0,-8.82817512285937,17,24,9,3UTR,,0,0
hsa-miR-6760-5p,NM_020702,MYORG,1646,1668,0.923076923077,-26.4,1,0.01715507,0.353,0.0,0.0,-11.051849591007844,17,22,7,CDS,,0,0
hsa-miR-6760-5p,NM_020702,MYORG,3650,3671,1.0,-26.0,1,0.001818433,0.456,0.0,0.0,-5.925499359926538,17,21,12,3UTR,,0,0
hsa-miR-6760-3p,NM_020702,MYORG,2468,2492,1.0,-28.4,1,0.0001715609,0.397,0.0,0.0,-6.825347112316308,18,24,11,3UTR,,0,0
hsa-miR-6760-3p,NM_020702,MYORG,3158,3186,0.923076923077,-25.2,1,0.0005013136,0.441,0.0,0.0,-6.825347112316308,19,28,11,3UTR,,0,0
hsa-miR-6760-3p,NM_020702,MYORG,3980,4008,0.923076923077,-24.1,1,0.000486243,0.544,0.0,0.0,-8.303804028968646,15,28,9,3UTR,,0,0
hsa-miR-6761-5p,NM_020702,MYORG,5250,5300,0.846153846154,-20.9,1,0.004163383,0.485,0.0,0.0,-8.07654793345695,17,50,5,3UTR,,0,0
hsa-miR-6761-5p,NM_020702,MYORG,1922,1938,0.923076923077,-21.1,1,0.002352624,0.368,0.0,0.0,-11.692532998824579,13,16,8,CDS,,0,0
hsa-miR-6761-3p,NM_020702,MYORG,5872,5893,0.923076923077,-23.2,1,4.642137e-05,0.515,0.0,0.0,-10.093792036827557,15,21,9,3UTR,,0,0
hsa-miR-6761-3p,NM_020702,MYORG,998,1025,0.923076923077,-21.7,1,8.285037e-05,0.382,0.0,0.0,-4.650164754877524,19,27,7,CDS,,0,0
hsa-miR-6762-5p,NM_020702,MYORG,2109,2160,0.846153846154,-33.8,1,2.824462e-06,0.338,0.0,0.0,-6.236470572775607,19,24,8,CDS,,0,0
hsa-miR-6762-5p,NM_020702,MYORG,1510,1544,0.846153846154,-29.5,1,0.001524922,0.338,0.0,0.0,-3.793324837357118,20,34,11,CDS,,0,0
hsa-miR-6762-3p,NM_020702,MYORG,4879,4918,0.923076923077,-29.6,1,0.0001809098,0.397,0.0,0.0,-7.382219742266031,21,39,9,3UTR,,0,0
hsa-miR-6763-5p,NM_020702,MYORG,4147,4208,0.846153846154,-27.7,1,0.1542139,0.676,0.0,0.0,-3.937574446201665,19,61,12,3UTR,,0,0
hsa-miR-6763-5p,NM_020702,MYORG,3221,3242,0.846153846154,-27.4,1,2.931144e-06,0.456,0.0,0.0,-7.093310490296013,16,21,8,3UTR,,0,0
hsa-miR-6763-5p,NM_020702,MYORG,2800,2841,0.846153846154,-26.7,1,3.921599e-06,0.412,0.0,0.0,-5.180080914529843,17,41,12,3UTR,,0,0
hsa-miR-6763-3p,NM_020702,MYORG,4317,4352,1.0,-33.5,1,0.01670668,0.515,0.0,0.0,-3.937574446201665,21,35,12,3UTR,,0,0
hsa-miR-6764-5p,NM_020702,MYORG,1729,1758,0.846153846154,-25.8,1,7.999918e-06,0.338,0.0,0.0,-8.141217673318426,20,29,8,CDS,,0,0
hsa-miR-6764-5p,NM_020702,MYORG,3837,3863,0.923076923077,-22.5,1,0.0265667,0.471,0.0,0.0,-14.721989301696164,16,26,8,3UTR,,0,0
hsa-miR-6764-3p,NM_020702,MYORG,5775,5809,1.0,-24.7,1,0.000575545,0.515,0.0,0.0,-4.1706235265052785,15,17,15,3UTR,,0,0
hsa-miR-6764-3p,NM_020702,MYORG,3960,3987,1.0,-22.7,1,0.005680074,0.529,0.0,0.0,-4.1706235265052785,19,27,10,3UTR,,0,0
hsa-miR-6765-3p,NM_020702,MYORG,1558,1578,0.923076923077,-27.7,1,1.767932e-06,0.338,0.0,0.0,-10.94438428712878,16,20,9,CDS,,0,0
hsa-miR-6766-5p,NM_020702,MYORG,1259,1308,0.923076923077,-24.8,1,0.0001103678,0.324,0.0,0.0,-3.937574446201665,24,49,12,CDS,,0,0
hsa-miR-6766-5p,NM_020702,MYORG,2276,2316,0.923076923077,-22.8,1,5.425061e-08,0.353,0.0,0.0,-7.140128146953473,21,40,11,CDS,,0,0
hsa-miR-6766-5p,NM_020702,MYORG,2724,2755,1.0,-22.6,1,0.02208277,0.603,0.0,0.0,-6.013390377618052,20,31,8,3UTR,,0,0
hsa-miR-6766-3p,NM_020702,MYORG,5876,5900,0.846153846154,-26.4,1,0.008064373,0.515,0.0,0.0,-5.08245545002336,19,24,11,3UTR,,0,0
hsa-miR-6766-3p,NM_020702,MYORG,5739,5761,0.923076923077,-22.6,1,0.01486631,0.603,0.0,0.0,-10.403402386158335,17,22,9,3UTR,,0,0
hsa-miR-6766-3p,NM_020702,MYORG,2476,2500,0.923076923077,-22.3,1,3.107704e-05,0.412,0.0,0.0,-5.570060452532049,17,24,8,3UTR,,0,0
hsa-miR-6767-5p,NM_020702,MYORG,3115,3137,1.0,-23.0,1,0.006239594,0.529,0.0,0.0,-7.70504628141149,18,22,7,3UTR,,0,0
hsa-miR-6767-5p,NM_020702,MYORG,2923,2946,0.923076923077,-21.2,1,0.01383275,0.559,0.0,0.0,-8.164438951148465,19,23,10,3UTR,,0,0
hsa-miR-6767-3p,NM_020702,MYORG,5209,5247,1.0,-25.1,1,0.0001066218,0.426,0.0,0.0,-6.969596721160855,20,38,15,3UTR,,0,0
hsa-miR-6767-3p,NM_020702,MYORG,3962,3983,0.923076923077,-20.6,1,0.0002756302,0.515,0.0,0.0,-14.773439518036886,18,21,12,3UTR,,0,0
hsa-miR-6768-5p,NM_020702,MYORG,4921,4942,0.923076923077,-23.4,1,3.414153e-05,0.382,0.0,0.0,-9.406945419476644,18,21,9,3UTR,,0,0
hsa-miR-6768-3p,NM_020702,MYORG,3295,3321,1.0,-26.6,1,2.151114e-06,0.412,0.0,0.0,-6.514540193678739,19,26,12,3UTR,,0,0
hsa-miR-6769a-5p,NM_020702,MYORG,1903,1926,0.923076923077,-26.2,1,6.035651e-05,0.382,0.0,0.0,-8.145411092473203,18,23,10,CDS,,0,0
hsa-miR-6769a-5p,NM_020702,MYORG,458,506,1.0,-25.9,1,5.440217e-07,0.353,0.0,0.0,-6.251209375382295,20,48,11,CDS,,0,0
hsa-miR-6769a-3p,NM_020702,MYORG,2448,2486,1.0,-25.5,1,1.965187e-05,0.368,0.0,0.0,-8.10682967144978,15,19,10,3UTR,,0,0
hsa-miR-6769a-3p,NM_020702,MYORG,4256,4278,0.923076923077,-25.1,1,0.0002083332,0.559,0.0,0.0,-7.503684728856533,16,22,7,3UTR,,0,0
hsa-miR-6769a-3p,NM_020702,MYORG,5776,5804,1.0,-24.3,1,0.0009031701,0.544,0.0,0.0,-6.3903809408830785,16,28,10,3UTR,,0,0
hsa-miR-6770-5p,NM_020702,MYORG,4156,4176,1.0,-25.5,1,0.000201633,0.544,0.0,0.0,-10.371861657730689,17,20,14,3UTR,,0,0
hsa-miR-6770-5p,NM_020702,MYORG,4108,4136,0.846153846154,-21.9,1,0.009261146,0.397,0.0,0.0,-8.573508368464264,20,28,8,3UTR,,0,0
hsa-miR-6770-3p,NM_020702,MYORG,652,673,1.0,-28.0,1,4.628474e-05,0.279,0.0,0.0,-9.185336516991068,18,21,10,CDS,,0,0
hsa-miR-6770-3p,NM_020702,MYORG,828,877,1.0,-24.1,1,0.001744983,0.382,0.0,0.0,-5.618663395431772,12,14,12,CDS,,0,0
hsa-miR-6771-5p,NM_020702,MYORG,302,325,1.0,-30.1,1,0.03205599,0.382,0.0,0.0,-11.873939505063658,17,23,7,CDS,,0,0
hsa-miR-6771-5p,NM_020702,MYORG,1087,1111,0.923076923077,-29.1,1,0.00659311,0.353,0.0,0.0,-8.5268842241262,17,24,9,CDS,,0,0
hsa-miR-6771-5p,NM_020702,MYORG,751,769,0.923076923077,-27.8,1,3.449253e-06,0.324,0.0,0.0,-10.47542077681942,16,18,11,CDS,,0,0
hsa-miR-6772-5p,NM_020702,MYORG,3276,3294,0.923076923077,-28.8,1,0.01354387,0.456,0.0,0.0,-10.829785212011442,17,18,17,3UTR,,0,0
hsa-miR-6772-5p,NM_020702,MYORG,179,208,0.846153846154,-27.7,1,0.0002157998,0.294,0.0,0.0,-8.880860652723838,18,29,6,CDS,,0,0
hsa-miR-6772-5p,NM_020702,MYORG,5014,5042,1.0,-25.7,1,4.98934e-06,0.441,0.0,0.0,-6.236470572775607,20,28,12,3UTR,,0,0
hsa-miR-6772-3p,NM_020702,MYORG,2468,2489,0.923076923077,-26.0,1,2.142587e-05,0.397,0.0,0.0,-6.3252700442346725,18,21,7,3UTR,,0,0
hsa-miR-6772-3p,NM_020702,MYORG,1019,1061,0.923076923077,-25.8,1,0.001678837,0.426,0.0,0.0,-8.145411092473203,19,42,6,CDS,,0,0
hsa-miR-6772-3p,NM_020702,MYORG,5462,5499,0.923076923077,-24.2,1,0.004759771,0.574,0.0,0.0,-4.95700071937229,20,37,10,3UTR,,0,0
hsa-miR-6773-5p,NM_020702,MYORG,325,347,0.846153846154,-24.9,1,3.98446e-07,0.338,0.0,0.0,-8.750273835336888,15,22,8,CDS,,0,0
hsa-miR-6773-3p,NM_020702,MYORG,4000,4034,0.846153846154,-21.7,1,0.001185986,0.574,0.0,0.0,-11.35165869953655,15,34,9,3UTR,,0,0
hsa-miR-6773-3p,NM_020702,MYORG,2467,2489,0.923076923077,-20.1,1,2.142587e-05,0.397,0.0,0.0,-6.5006872542436085,17,22,8,3UTR,,0,0
hsa-miR-6773-3p,NM_020702,MYORG,4327,4346,1.0,-19.9,1,0.007450206,0.529,0.0,0.0,-8.438609400511794,14,19,8,3UTR,,0,0
hsa-miR-6774-5p,NM_020702,MYORG,271,290,1.0,-27.8,1,0.1071241,0.397,0.0,0.0,-5.1900497996759025,18,19,18,CDS,,0,0
hsa-miR-6774-5p,NM_020702,MYORG,2296,2324,0.846153846154,-27.3,1,2.303829e-06,0.368,0.0,0.0,-8.196517805199235,20,28,7,CDS,,0,0
hsa-miR-6774-5p,NM_020702,MYORG,3487,3531,0.923076923077,-27.7,1,0.005695921,0.471,0.0,0.0,-6.484258455685908,22,44,14,3UTR,,0,0
hsa-miR-6774-5p,NM_020702,MYORG,5402,5425,0.923076923077,-26.8,1,0.000342826,0.412,0.0,0.0,-12.846322712801108,18,23,9,3UTR,,0,0
hsa-miR-6774-3p,NM_020702,MYORG,3152,3187,1.0,-23.4,1,0.0006906227,0.456,0.0,0.0,-7.619188839132421,16,20,10,3UTR,,0,0
hsa-miR-6774-3p,NM_020702,MYORG,4563,4593,0.826923076923,-21.9,1,0.0005455232,0.603,0.0,0.0,-12.692545543276735,18,30,7,3UTR,,0,0
hsa-miR-6775-5p,NM_020702,MYORG,3423,3451,1.0,-37.2,1,0.1820528,0.441,0.0,0.0,-8.327025306798683,21,28,10,3UTR,,0,0
hsa-miR-6775-5p,NM_020702,MYORG,3854,3886,1.0,-35.3,1,0.06728558,0.471,0.0,0.0,-3.793324837357118,23,32,10,3UTR,,0,0
hsa-miR-6775-5p,NM_020702,MYORG,3213,3268,0.846153846154,-34.0,1,0.01214895,0.471,0.0,0.0,-7.27063564855292,22,55,10,3UTR,,0,0
hsa-miR-6775-3p,NM_020702,MYORG,2890,2912,0.923076923077,-28.3,1,3.9527e-05,0.471,0.0,0.0,-6.449759621627232,16,22,7,3UTR,,0,1
hsa-miR-6776-5p,NM_020702,MYORG,5599,5624,0.923076923077,-24.2,1,0.00173008,0.603,0.0,0.0,-3.793324837357118,17,19,17,3UTR,,0,0
hsa-miR-6776-5p,NM_020702,MYORG,2070,2096,0.923076923077,-28.0,1,3.605228e-06,0.353,0.0,0.0,-3.793324837357118,17,26,11,CDS,,0,0
hsa-miR-6776-5p,NM_020702,MYORG,2744,2764,1.0,-27.7,1,0.06198243,0.574,0.0,0.0,-6.236470572775607,17,20,9,3UTR,,0,0
hsa-miR-6776-5p,NM_020702,MYORG,585,613,1.0,-26.2,1,0.01456765,0.353,0.0,0.0,-4.6730240064523,18,28,9,CDS,,0,0
hsa-miR-6776-5p,NM_020702,MYORG,3445,3483,1.0,-25.4,1,0.002280819,0.412,0.0,0.0,-7.284377755798021,17,38,8,3UTR,,0,0
hsa-miR-6776-3p,NM_020702,MYORG,5870,5891,0.923076923077,-28.5,1,1.156502e-05,0.544,0.0,0.0,-10.581821137417268,18,21,9,3UTR,,0,0
hsa-miR-6776-3p,NM_020702,MYORG,353,388,0.923076923077,-26.7,1,4.631185e-10,0.338,0.0,0.0,-8.10682967144978,18,35,10,CDS,,0,0
hsa-miR-6777-5p,NM_020702,MYORG,208,250,0.923076923077,-34.6,1,0.06625032,0.338,0.0,0.0,-4.528774397607753,20,42,8,CDS,,0,0
hsa-miR-6777-3p,NM_020702,MYORG,5797,5812,0.980769230769,-27.1,1,0.0003810485,0.485,0.0,0.0,-9.546562468637928,13,15,9,3UTR,,0,0
hsa-miR-6777-3p,NM_020702,MYORG,2461,2487,1.0,-26.8,1,2.136106e-05,0.382,0.0,0.0,-6.825347112316308,15,19,9,3UTR,,0,0
hsa-miR-6778-5p,NM_020702,MYORG,6017,6048,0.923076923077,-29.7,1,0.02426258,0.471,0.0,0.0,-5.035831305685297,19,22,17,3UTR,,0,0
hsa-miR-6778-5p,NM_020702,MYORG,4102,4154,0.846153846154,-26.9,1,7.494188e-05,0.471,0.0,0.0,-6.086313871914201,19,52,7,3UTR,,0,0
hsa-miR-6778-5p,NM_020702,MYORG,1506,1531,0.846153846154,-25.9,1,0.0001463098,0.338,0.0,0.0,-8.061809130850262,17,25,8,CDS,,0,0
hsa-miR-6778-3p,NM_020702,MYORG,5738,5761,0.846153846154,-21.5,1,0.01486631,0.603,0.0,0.0,-5.838533207394711,19,23,7,3UTR,,0,0
hsa-miR-6779-5p,NM_020702,MYORG,3207,3229,0.871794871795,-35.3,1,4.673999e-05,0.456,0.0,0.0,-5.226705058867908,20,22,12,3UTR,,0,1
hsa-miR-6779-5p,NM_020702,MYORG,2307,2330,1.0,-31.9,1,1.639818e-06,0.382,0.0,0.0,-7.382219742266031,17,23,10,CDS,,0,1
hsa-miR-6779-5p,NM_020702,MYORG,4913,4950,1.0,-31.8,1,2.32673e-06,0.353,0.0,0.0,-3.937574446201665,21,37,10,3UTR,,0,1
hsa-miR-6779-5p,NM_020702,MYORG,2787,2841,0.923076923077,-31.5,1,3.921599e-06,0.412,0.0,0.0,-3.937574446201665,21,54,9,3UTR,,0,1
hsa-miR-6779-3p,NM_020702,MYORG,5787,5808,1.0,-27.8,1,0.0004413789,0.515,0.0,0.0,-7.570929851924502,17,21,9,3UTR,,0,0
hsa-miR-6780a-5p,NM_020702,MYORG,2840,2892,0.846153846154,-24.9,1,2.497527e-05,0.412,0.0,0.0,-7.284377755798021,20,52,9,3UTR,,0,1
hsa-miR-6780a-5p,NM_020702,MYORG,795,821,0.923076923077,-24.3,1,0.02832558,0.338,0.0,0.0,-6.593370779991745,19,26,5,CDS,,0,1
hsa-miR-6780a-5p,NM_020702,MYORG,1701,1723,1.0,-23.8,1,0.0002038792,0.412,0.0,0.0,-8.239059659786438,19,22,9,CDS,,0,1
