,mirnaid,refseqid,genesymbol,start,end,bindingp,energy,seed,accessibility,au,phylopstem,phylopflank,me,number_of_pairings,binding_region_length,longest_consecutive_pairings,position,TargetScan,miRDB,refseqid_1,genesymbol_1,start_1,end_1,bindingp_1,energy_1,seed_1,accessibility_1,au_1,phylopstem_1,phylopflank_1,me_1,number_of_pairings_1,binding_region_length_1,longest_consecutive_pairings_1,position_1,TargetScan_1,miRDB_1,refseqid_2,genesymbol_2,start_2,end_2,bindingp_2,energy_2,seed_2,accessibility_2,au_2,phylopstem_2,phylopflank_2,me_2,number_of_pairings_2,binding_region_length_2,longest_consecutive_pairings_2,position_2,TargetScan_2,miRDB_2,refseqid_3,genesymbol_3,start_3,end_3,bindingp_3,energy_3,seed_3,accessibility_3,au_3,phylopstem_3,phylopflank_3,me_3,number_of_pairings_3,binding_region_length_3,longest_consecutive_pairings_3,position_3,TargetScan_3,miRDB_3,refseqid_4,genesymbol_4,start_4,end_4,bindingp_4,energy_4,seed_4,accessibility_4,au_4,phylopstem_4,phylopflank_4,me_4,number_of_pairings_4,binding_region_length_4,longest_consecutive_pairings_4,position_4,TargetScan_4,miRDB_4,refseqid_5,genesymbol_5,start_5,end_5,bindingp_5,energy_5,seed_5,accessibility_5,au_5,phylopstem_5,phylopflank_5,me_5,number_of_pairings_5,binding_region_length_5,longest_consecutive_pairings_5,position_5,TargetScan_5,miRDB_5
817,hsa-miR-6893-5p,NM_006749,SLC20A2,3343,3388,1.0,-29.0,1,0.01696731,0.397,0.0,0.0,-4.95700071937229,18,29,9,3UTR,0,0,NM_020702,MYORG,3281,3310,0.923076923077,-27.8,1,1.9364749999999998e-05,0.426,0.0,0.0,-5.7143100613765965,18,25,8,3UTR,0,0,NM_004736,XPR1,5354,5373,0.846153846154,-25.6,1,0.0004942632,0.47100000000000003,0.0,0.0,-11.943532955890653,16,19,9,3UTR,0,0,NM_002608,PDGFB,2147,2172,0.923076923077,-37.2,1,0.00010566590000000001,0.33799999999999997,0.0,0.0,-4.170623526505279,20,25,11,3UTR,0,1,NM_002609,PDGFRB,3779,3819,0.923076923077,-34.0,1,0.03359593,0.309,0.0,0.0,-4.993964104447428,19,23,15,CDS,0,0,NM_021219,JAM2,78,95,0.846153846154,-27.2,1,0.3394477,0.221,0.0,0.0,-12.371084972707171,13,17,7,5UTR,0,0
818,hsa-miR-6894-5p,NM_006749,SLC20A2,2716,2746,0.846153846154,-31.9,1,0.00602724,0.382,0.0,0.0,-5.337011372228437,19,30,16,3UTR,0,0,NM_020702,MYORG,1921,1948,0.846153846154,-31.8,1,0.01849528,0.353,0.0,0.0,-6.969596721160856,20,27,13,CDS,0,0,NM_004736,XPR1,588,627,0.846153846154,-26.9,1,0.0047215420000000004,0.5589999999999999,0.0,0.0,-5.495113920508111,22,39,7,CDS,0,0,NM_002608,PDGFB,2248,2277,1.0,-28.6,1,1.679391e-06,0.294,0.0,0.0,-9.94954242798301,17,29,12,3UTR,0,0,NM_002609,PDGFRB,1680,1702,1.0,-35.6,1,0.0006321766999999999,0.456,0.0,0.0,-10.840771124647935,18,22,13,CDS,0,0,NM_021219,JAM2,2816,2844,0.846153846154,-28.4,1,0.08330502,0.397,0.0,0.0,-6.626141984894678,21,28,10,3UTR,0,0
819,hsa-miR-6895-5p,NM_006749,SLC20A2,2681,2714,0.923076923077,-24.0,1,0.00044376260000000004,0.397,0.0,0.0,-6.351953838028519,17,33,10,3UTR,0,0,NM_020702,MYORG,3336,3362,1.0,-25.0,1,0.0018436129999999998,0.515,0.0,0.0,-7.284377755798022,20,26,9,3UTR,0,0,NM_004736,XPR1,3359,3374,1.0,-22.6,1,4.9512510000000005e-05,0.544,0.0,0.0,-8.707035959654831,14,15,14,3UTR,0,0,NM_002608,PDGFB,3715,3738,1.0,-27.8,1,0.0003590443,0.441,0.0,0.0,-3.9375744462016646,19,23,8,3UTR,0,0,NM_002609,PDGFRB,2999,3015,0.846153846154,-26.5,1,1.092237e-05,0.485,0.0,0.0,-8.303804028968646,15,16,15,CDS,0,0,NM_021219,JAM2,3158,3179,0.923076923077,-21.2,1,6.8016650000000005e-06,0.397,0.0,0.0,-5.925499359926537,16,21,9,3UTR,0,0
820,hsa-miR-7106-5p,NM_006749,SLC20A2,2097,2121,0.923076923077,-28.9,1,0.01844091,0.397,0.0,0.0,-3.9375744462016646,20,24,10,CDS,0,0,NM_020702,MYORG,4919,4949,1.0,-30.5,1,5.557493e-06,0.353,0.0,0.0,-9.957570382207184,18,30,14,3UTR,0,1,NM_004736,XPR1,5950,5970,1.0,-30.2,1,0.001516939,0.515,0.0,0.0,-7.650646301409067,17,20,12,3UTR,0,0,NM_002608,PDGFB,2530,2552,0.846153846154,-29.8,1,0.03495257,0.368,0.0,0.0,-3.793324837357118,19,22,7,3UTR,0,0,NM_002609,PDGFRB,1676,1699,0.923076923077,-27.2,1,4.273258e-05,0.441,0.0,0.0,-3.9375744462016646,19,23,10,CDS,0,0,NM_021219,JAM2,59,82,0.846153846154,-27.2,1,0.30265729999999996,0.25,0.0,0.0,-12.692545543276735,17,23,7,5UTR,0,1
821,hsa-miR-7107-5p,NM_006749,SLC20A2,2762,2785,0.923076923077,-28.3,1,0.0005079052,0.426,0.0,0.0,-4.650164754877523,17,23,9,3UTR,0,0,NM_020702,MYORG,3213,3233,1.0,-31.5,1,2.665577e-05,0.456,0.0,0.0,-7.664499240844197,16,20,13,3UTR,0,0,NM_004736,XPR1,2330,2373,0.923076923077,-28.6,1,0.06404592,0.544,0.0,0.0,-8.056611621014138,21,43,13,3UTR,0,0,NM_002608,PDGFB,31,59,1.0,-30.3,1,0.008552743,0.456,0.0,0.0,-3.9375744462016646,21,28,10,5UTR,0,0,NM_002609,PDGFRB,4919,4940,0.923076923077,-32.1,1,0.001263783,0.397,0.0,0.0,-5.692450279622924,16,21,12,3UTR,0,0,NM_021219,JAM2,410,434,0.923076923077,-31.8,1,0.3119307,0.368,0.0,0.0,-11.501256917078507,19,24,11,5UTR,0,0
822,hsa-miR-7109-5p,NM_006749,SLC20A2,123,154,0.846153846154,-28.6,1,0.0003684646,0.382,0.0,0.0,-7.641084450694763,18,31,9,5UTR,0,0,NM_020702,MYORG,3425,3447,0.923076923077,-27.3,1,0.20216510000000001,0.456,0.0,0.0,-4.761823477911366,16,22,13,3UTR,0,0,NM_004736,XPR1,1775,1837,0.9615384615379999,-28.2,1,1.2230550000000001e-05,0.544,0.0,0.0,-3.9375744462016646,18,46,11,CDS,0,0,NM_002608,PDGFB,1993,2033,1.0,-35.2,1,0.0001538153,0.397,0.0,0.0,-3.9375744462016646,20,40,15,3UTR,0,0,NM_002609,PDGFRB,235,257,0.923076923077,-31.8,1,0.01703129,0.33799999999999997,0.0,0.0,-5.813840636892697,17,22,11,5UTR,0,0,NM_021219,JAM2,3056,3121,0.923076923077,-26.6,1,0.0007693255999999999,0.529,0.0,0.0,-6.762348921612015,20,65,6,3UTR,0,0
823,hsa-miR-7110-5p,NM_006749,SLC20A2,1278,1310,1.0,-27.3,1,9.086726999999999e-07,0.41200000000000003,0.0,0.0,-3.9375744462016646,20,32,10,CDS,0,0,NM_020702,MYORG,3414,3452,0.923076923077,-33.0,1,0.1741363,0.441,0.0,0.0,-4.849714495602881,19,23,8,3UTR,0,1,NM_004736,XPR1,7575,7600,0.923076923077,-24.6,1,0.1360303,0.5589999999999999,0.0,0.0,-3.793324837357118,19,23,16,3UTR,0,0,NM_002608,PDGFB,2559,2576,1.0,-30.0,1,0.809044,0.41200000000000003,0.0,0.0,-5.190049799675903,16,17,16,3UTR,0,0,NM_002609,PDGFRB,245,270,0.923076923077,-32.1,1,0.05878215,0.353,0.0,0.0,-3.793324837357118,19,25,11,5UTR,0,0,NM_021219,JAM2,290,308,1.0,-32.3,1,0.6642153000000001,0.368,0.0,0.0,-5.529863923972705,15,18,13,5UTR,0,0
824,hsa-miR-7111-3p,NM_006749,SLC20A2,2044,2094,1.0,-29.1,1,0.03930011,0.41200000000000003,0.0,0.0,-3.793324837357118,18,23,8,CDS,0,0,NM_020702,MYORG,5791,5818,1.0,-28.7,1,0.0005130578,0.5,0.0,0.0,-6.969596721160856,21,27,10,3UTR,0,1,NM_004736,XPR1,2,23,1.0,-25.4,1,0.02884878,0.327,0.0,0.0,-11.207409090692003,15,21,8,5UTR,0,0,NM_002608,PDGFB,3236,3258,1.0,-30.1,1,0.000830518,0.368,0.0,0.0,-5.925499359926537,18,22,10,3UTR,0,0,NM_002609,PDGFRB,1914,1941,0.923076923077,-29.9,1,0.002242312,0.41200000000000003,0.0,0.0,-4.95700071937229,20,27,11,CDS,0,0,NM_021219,JAM2,2337,2380,1.0,-25.8,1,0.01542732,0.574,0.0,0.0,-6.013390377618053,18,25,8,3UTR,0,0
825,hsa-miR-7112-5p,NM_006749,SLC20A2,1589,1613,1.0,-24.7,1,0.009227631,0.41200000000000003,0.0,0.0,-4.95700071937229,14,18,9,CDS,0,0,NM_020702,MYORG,5583,5607,1.0,-29.7,1,0.002516323,0.574,0.0,0.0,-6.251209375382294,19,24,9,3UTR,0,0,NM_004736,XPR1,5330,5373,1.0,-27.3,1,0.0004942632,0.47100000000000003,0.0,0.0,-4.026373917660732,14,17,7,3UTR,0,0,NM_002608,PDGFB,3129,3151,0.923076923077,-33.2,1,2.810776e-05,0.353,0.0,0.0,-8.429258759619717,18,22,13,3UTR,0,0,NM_002609,PDGFRB,3743,3819,0.846153846154,-32.2,1,0.03359593,0.309,0.0,0.0,-4.650164754877523,19,33,12,CDS,0,0,NM_021219,JAM2,214,240,0.846153846154,-26.5,1,0.0008291923,0.25,0.0,0.0,-4.95700071937229,16,26,10,5UTR,0,0
826,hsa-miR-7113-5p,NM_006749,SLC20A2,3346,3366,1.0,-24.6,1,0.1503612,0.456,0.0,0.0,-10.403402386158337,16,20,9,3UTR,0,0,NM_020702,MYORG,2545,2579,0.846153846154,-23.2,1,1.05053e-05,0.47100000000000003,0.0,0.0,-4.794414363722071,20,34,7,3UTR,0,0,NM_004736,XPR1,8026,8074,0.846153846154,-19.7,1,0.1293642,0.662,0.0,0.0,-6.013390377618053,17,48,8,3UTR,0,0,NM_002608,PDGFB,2344,2385,0.923076923077,-25.0,1,0.01924524,0.41200000000000003,0.0,0.0,-8.230017144777491,16,19,11,3UTR,0,0,NM_002609,PDGFRB,3889,3913,0.923076923077,-21.5,1,0.0006470122,0.41200000000000003,0.0,0.0,-7.2197080159365425,18,24,10,3UTR,0,1,NM_021219,JAM2,2221,2265,0.846153846154,-22.1,1,0.0003984102,0.515,0.0,0.0,-5.190049799675903,18,44,10,3UTR,0,0
827,hsa-miR-7114-3p,NM_006749,SLC20A2,1997,2015,0.846153846154,-22.8,1,0.0001369648,0.27899999999999997,0.0,0.0,-9.546562468637928,14,18,6,CDS,0,0,NM_020702,MYORG,2466,2489,0.846153846154,-26.3,1,2.142587e-05,0.397,0.0,0.0,-9.352435384560064,16,23,7,3UTR,0,0,NM_004736,XPR1,7756,7803,0.846153846154,-24.8,1,0.0002002879,0.662,0.0,0.0,-7.794895910253615,18,47,6,3UTR,0,0,NM_002608,PDGFB,1825,1846,0.923076923077,-22.7,1,0.004477371,0.515,0.0,0.0,-6.551503578753875,16,21,7,3UTR,0,0,NM_002609,PDGFRB,5501,5542,0.923076923077,-24.7,1,0.0001879117,0.5,0.0,0.0,-4.849714495602881,19,27,7,3UTR,0,0,NM_021219,JAM2,1926,1964,0.923076923077,-23.7,1,0.0002183568,0.529,0.0,0.0,-9.453763076134104,15,21,6,3UTR,0,1
828,hsa-miR-7150,NM_006749,SLC20A2,2183,2204,0.846153846154,-21.5,1,0.0005961963,0.441,0.0,0.0,-10.316400030757212,16,21,7,CDS,0,0,NM_020702,MYORG,3283,3302,0.923076923077,-28.5,1,0.01506589,0.397,0.0,0.0,-7.140128146953473,16,19,8,3UTR,0,0,NM_004736,XPR1,8019,8035,0.923076923077,-23.6,1,0.08741221,0.574,0.0,0.0,-9.813320773362637,13,16,10,3UTR,0,0,NM_002608,PDGFB,77,98,0.846153846154,-28.0,1,2.151116e-06,0.309,0.0,0.0,-3.9375744462016646,17,21,12,5UTR,0,0,NM_002609,PDGFRB,2638,2653,0.846153846154,-26.4,1,3.606309e-06,0.33799999999999997,0.0,0.0,-5.762913004276318,13,15,11,CDS,0,0,NM_021219,JAM2,559,576,0.846153846154,-25.2,1,1.7784430000000001e-06,0.294,0.0,0.0,-5.813840636892697,14,17,11,CDS,0,0
829,hsa-miR-7151-5p,NM_006749,SLC20A2,1983,2008,0.923076923077,-22.0,1,0.0002381382,0.294,0.0,0.0,-7.235258169713496,17,25,9,CDS,0,0,NM_020702,MYORG,4291,4357,0.9615384615379999,-26.1,1,0.06414733,0.515,0.0,0.0,-3.9375744462016646,17,34,12,3UTR,0,0,NM_004736,XPR1,7166,7202,0.846153846154,-20.8,1,0.006395161,0.5,0.0,0.0,-6.857959480565336,19,36,9,3UTR,0,0,NM_002608,PDGFB,2451,2501,1.0,-24.1,1,0.01394401,0.456,0.0,0.0,-4.95700071937229,17,28,9,3UTR,0,0,NM_002609,PDGFRB,1046,1071,0.923076923077,-21.1,1,0.000988067,0.485,0.0,0.0,-10.10915223120837,18,25,15,CDS,0,0,NM_021219,JAM2,1909,1964,0.923076923077,-20.6,1,0.0002183568,0.529,0.0,0.0,-4.993964104447428,18,31,12,3UTR,0,0
830,hsa-miR-7151-3p,NM_006749,SLC20A2,2452,2474,0.923076923077,-21.1,1,1.8449750000000003e-07,0.324,0.0,0.0,-15.517320018687085,17,22,9,CDS,0,0,NM_020702,MYORG,4141,4164,1.0,-24.5,1,0.0002623851,0.515,0.0,0.0,-13.549385460797144,16,23,6,3UTR,0,1,NM_004736,XPR1,5172,5199,0.846153846154,-25.2,1,3.086563e-05,0.456,0.0,0.0,-11.150474115941336,15,27,8,3UTR,0,0,NM_002608,PDGFB,2960,2984,1.0,-25.9,1,3.1421350000000003e-06,0.41200000000000003,0.0,0.0,-8.908319451798665,17,24,10,3UTR,0,0,NM_002609,PDGFRB,125,148,0.846153846154,-25.2,1,1.03946e-05,0.265,0.0,0.0,-11.254033235030066,16,23,9,5UTR,0,0,NM_021219,JAM2,672,690,1.0,-26.4,1,6.690975e-06,0.529,0.0,0.0,-6.514540193678738,16,18,13,CDS,0,0
831,hsa-miR-7152-5p,NM_006749,SLC20A2,11,35,0.846153846154,-25.1,1,8.640708e-08,0.391,0.0,0.0,-5.692450279622924,18,24,6,5UTR,0,0,NM_020702,MYORG,4333,4370,1.0,-22.9,1,0.04903386,0.529,0.0,0.0,-6.7723703923008856,18,28,9,3UTR,0,0,NM_004736,XPR1,1040,1076,0.923076923077,-24.5,1,0.0004967451,0.5589999999999999,0.0,0.0,-7.570929851924503,16,19,14,CDS,0,0,NM_002608,PDGFB,1138,1177,0.846153846154,-22.8,1,0.0009225683,0.397,0.0,0.0,-4.650164754877523,19,39,7,CDS,0,0,NM_002609,PDGFRB,1896,1934,0.923076923077,-28.1,1,0.01473424,0.426,0.0,0.0,-5.38561431512816,18,24,6,CDS,0,0,NM_021219,JAM2,2355,2405,0.846153846154,-20.0,1,0.0054835280000000005,0.5589999999999999,0.0,0.0,-4.906073086755913,18,39,9,3UTR,0,0
832,hsa-miR-7152-3p,NM_006749,SLC20A2,324,352,0.846153846154,-28.8,1,2.1312449999999998e-07,0.20600000000000002,0.0,0.0,-9.430348285984673,16,22,11,5UTR,0,0,NM_020702,MYORG,3216,3243,0.846153846154,-24.2,1,2.467188e-06,0.47100000000000003,0.0,0.0,-10.47446712965731,17,27,7,3UTR,0,0,NM_004736,XPR1,261,299,0.923076923077,-21.3,1,0.00561159,0.515,0.0,0.0,-3.9375744462016646,20,38,11,CDS,0,0,NM_002608,PDGFB,1535,1555,0.846153846154,-26.5,1,0.001619494,0.41200000000000003,0.0,0.0,-8.870555482353902,16,20,11,CDS,0,0,NM_002609,PDGFRB,294,360,1.0,-27.5,1,0.0009142733000000001,0.47100000000000003,0.0,0.0,-3.793324837357118,18,45,8,5UTR,0,0,NM_021219,JAM2,474,502,0.923076923077,-27.7,1,6.705135e-07,0.221,0.0,0.0,-9.861343503275094,16,28,8,5UTR,0,0
833,hsa-miR-7154-3p,NM_006749,SLC20A2,2760,2778,0.923076923077,-19.1,1,0.1732611,0.368,0.0,0.0,-11.228540080158426,16,18,14,3UTR,0,0,NM_020702,MYORG,3654,3670,0.846153846154,-21.8,1,0.002961155,0.456,0.0,0.0,-9.972945294491037,14,16,9,3UTR,0,0,NM_004736,XPR1,1982,2000,0.923076923077,-18.5,1,0.0002376693,0.485,0.0,0.0,-13.552929361604008,12,18,7,CDS,0,0,NM_002608,PDGFB,3545,3571,0.846153846154,-21.5,1,6.779918e-06,0.397,0.0,0.0,-4.026373917660732,16,26,8,3UTR,0,0,NM_002609,PDGFRB,571,602,0.923076923077,-25.4,1,0.0002453724,0.368,0.0,0.0,-5.813840636892697,14,17,11,CDS,0,0,NM_021219,JAM2,1072,1090,1.0,-20.7,1,0.008683875,0.544,0.0,0.0,-8.094810050941888,16,18,12,CDS,0,0
834,hsa-miR-7155-5p,NM_006749,SLC20A2,1871,1890,0.923076923077,-24.8,1,0.000320543,0.353,0.0,0.0,-5.180080914529842,15,19,9,CDS,0,1,NM_020702,MYORG,4917,4932,0.846153846154,-27.3,1,5.401513e-06,0.41200000000000003,0.0,0.0,-6.514540193678738,13,15,9,3UTR,0,0,NM_004736,XPR1,5940,5957,1.0,-24.9,1,0.00014521370000000002,0.544,0.0,0.0,-9.075983850792646,14,17,7,3UTR,0,0,NM_002608,PDGFB,2669,2700,0.846153846154,-25.7,1,0.003299936,0.456,0.0,0.0,-3.9375744462016646,16,31,11,3UTR,0,0,NM_002609,PDGFRB,2008,2028,0.846153846154,-25.0,1,0.0007305072,0.33799999999999997,0.0,0.0,-8.913451538534543,16,20,7,CDS,0,0,NM_021219,JAM2,2037,2056,0.923076923077,-23.1,1,4.818462000000001e-05,0.5,0.0,0.0,-9.59801268497865,16,19,6,3UTR,0,0
835,hsa-miR-7156-3p,NM_006749,SLC20A2,2748,2788,0.846153846154,-26.5,1,4.253884e-06,0.426,0.0,0.0,-9.061245048185961,19,22,12,3UTR,0,0,NM_020702,MYORG,2383,2436,0.923076923077,-26.6,1,0.0002945327,0.485,0.0,0.0,-4.95700071937229,18,22,11,3UTR,0,0,NM_004736,XPR1,1749,1797,0.923076923077,-23.9,1,0.0005920422,0.515,0.0,0.0,-5.495113920508111,22,48,10,CDS,0,0,NM_002608,PDGFB,2451,2474,1.0,-29.4,1,2.712893e-05,0.397,0.0,0.0,-6.319362952217814,17,23,11,3UTR,0,0,NM_002609,PDGFRB,4774,4813,1.0,-27.6,1,0.0015512170000000001,0.544,0.0,0.0,-3.793324837357118,18,21,15,3UTR,0,0,NM_021219,JAM2,200,224,0.846153846154,-25.2,1,3.059297e-05,0.235,0.0,0.0,-8.327025306798681,19,24,9,5UTR,0,0
836,hsa-miR-7157-3p,NM_006749,SLC20A2,1349,1376,0.846153846154,-21.8,1,3.884122e-06,0.588,0.0,0.0,-6.762348921612015,21,27,8,CDS,0,0,NM_020702,MYORG,578,621,0.923076923077,-24.1,1,6.81967e-07,0.368,0.0,0.0,-7.1633494247835126,18,23,12,CDS,0,1,NM_004736,XPR1,1562,1591,0.953846153846,-23.6,1,0.0012018789999999999,0.47100000000000003,0.0,0.0,-5.495113920508111,21,29,12,CDS,0,1,NM_002608,PDGFB,3716,3744,0.942307692308,-21.7,1,5.376095999999999e-05,0.441,0.0,0.0,-8.09365486139926,17,21,12,3UTR,0,0,NM_002609,PDGFRB,3155,3175,0.846153846154,-20.2,1,6.207514e-05,0.397,0.0,0.0,-9.861343503275094,16,20,8,CDS,0,0,NM_021219,JAM2,3384,3404,0.923076923077,-19.4,1,0.00243897,0.544,0.0,0.0,-11.128578504378996,17,20,12,3UTR,0,0
837,hsa-miR-7161-3p,NM_006749,SLC20A2,2942,2972,0.846153846154,-24.9,1,0.09373726,0.647,0.0,0.0,-12.520683190249127,21,30,7,3UTR,0,0,NM_020702,MYORG,3772,3804,0.846153846154,-27.2,1,5.563812e-05,0.456,0.0,0.0,-11.151799782209034,23,32,14,3UTR,0,0,NM_004736,XPR1,1064,1083,0.923076923077,-24.8,0,0.01605118,0.544,0.0,0.0,-21.72277599526934,16,19,8,CDS,0,0,NM_002608,PDGFB,3004,3028,0.923076923077,-27.1,1,0.0005154289,0.426,0.0,0.0,-12.371336944048279,20,24,9,3UTR,0,0,NM_002609,PDGFRB,2,58,0.923076923077,-28.5,1,4.229803e-06,0.382,0.0,0.0,-7.781775194782639,24,56,14,5UTR,0,0,NM_021219,JAM2,3245,3314,0.923076923077,-32.7,1,0.006977,0.574,0.0,0.0,-5.692450279622924,25,69,12,3UTR,0,0
838,hsa-miR-7160-5p,NM_006749,SLC20A2,151,174,0.923076923077,-28.3,1,5.991769000000001e-08,0.324,0.0,0.0,-7.002209089409883,18,23,10,5UTR,0,0,NM_020702,MYORG,2302,2332,0.923076923077,-29.0,1,1.0570639999999998e-05,0.353,0.0,0.0,-5.838533207394711,20,30,10,CDS,0,1,NM_004736,XPR1,2606,2653,0.846153846154,-24.4,1,3.6825040000000003e-05,0.456,0.0,0.0,-8.662307839923331,17,47,5,3UTR,0,0,NM_002608,PDGFB,848,869,0.846153846154,-29.5,1,2.574133e-07,0.221,0.0,0.0,-6.857959480565336,18,21,9,5UTR,0,0,NM_002609,PDGFRB,2316,2339,0.846153846154,-27.7,1,5.828299999999999e-08,0.368,0.0,0.0,-10.737136487579939,18,23,7,CDS,0,0,NM_021219,JAM2,3161,3181,0.923076923077,-26.3,1,7.257521000000001e-08,0.397,0.0,0.0,-8.401646015436656,16,20,8,3UTR,0,0
839,hsa-miR-7160-3p,NM_006749,SLC20A2,723,776,1.0,-27.9,1,9.993013999999999e-06,0.441,0.0,0.0,-4.794414363722071,19,24,8,CDS,0,0,NM_020702,MYORG,2779,2799,1.0,-28.6,1,0.00545895,0.47100000000000003,0.0,0.0,-5.838533207394711,18,20,11,3UTR,0,0,NM_004736,XPR1,100,111,0.923076923077,-25.4,1,1.492918e-05,0.25,0.0,0.0,-8.071469890113187,10,11,10,5UTR,0,0,NM_002608,PDGFB,899,917,1.0,-27.0,1,1.9030099999999999e-06,0.132,0.0,0.0,-6.747589273982352,14,18,12,5UTR,0,0,NM_002609,PDGFRB,4278,4300,1.0,-31.4,1,9.176393000000001e-07,0.382,0.0,0.0,-4.95700071937229,18,22,12,3UTR,0,0,NM_021219,JAM2,1178,1220,1.0,-24.4,1,2.921056e-06,0.529,0.0,0.0,-7.284377755798022,20,27,9,CDS,0,0
840,hsa-miR-7162-5p,NM_006749,SLC20A2,3792,3812,0.923076923077,-22.9,1,3.7370659999999995e-05,0.5589999999999999,0.0,0.0,-4.794414363722071,17,20,13,3UTR,0,0,NM_020702,MYORG,2859,2876,0.846153846154,-21.7,1,0.0005065676000000001,0.397,0.0,0.0,-8.004855389940193,15,17,9,3UTR,0,0,NM_004736,XPR1,8,25,0.923076923077,-18.2,1,0.0340017,0.33299999999999996,0.0,0.0,-6.246131332038533,14,17,10,5UTR,0,0,NM_002608,PDGFB,2253,2272,0.923076923077,-23.9,1,4.541510999999999e-05,0.309,0.0,0.0,-8.573508368464264,16,19,11,3UTR,0,0,NM_002609,PDGFRB,3950,3968,0.846153846154,-20.8,1,0.0003866177,0.368,0.0,0.0,-9.061245048185961,14,18,8,3UTR,0,0,NM_021219,JAM2,357,385,0.923076923077,-21.9,1,2.1165569999999998e-08,0.353,0.0,0.0,-5.101250328216836,17,28,10,5UTR,0,0
841,hsa-miR-7706,NM_006749,SLC20A2,14,37,0.923076923077,-26.4,1,3.312048e-07,0.39399999999999996,0.0,0.0,-8.058226728550057,18,23,9,5UTR,0,0,NM_020702,MYORG,5043,5082,0.846153846154,-28.9,1,0.0001859138,0.485,0.0,0.0,-9.546562468637928,20,39,8,3UTR,0,0,NM_004736,XPR1,428,468,0.846153846154,-27.6,1,0.002607477,0.515,0.0,0.0,-4.170623526505279,18,40,9,CDS,0,0,NM_002608,PDGFB,2273,2297,0.846153846154,-26.7,1,5.439747e-07,0.324,0.0,0.0,-11.051849591007842,19,24,12,3UTR,0,0,NM_002609,PDGFRB,3758,3785,0.846153846154,-29.9,1,4.833035e-05,0.294,0.0,0.0,-8.161785847638786,20,27,5,CDS,0,0,NM_021219,JAM2,2038,2062,0.923076923077,-24.9,1,4.326039000000001e-05,0.485,0.0,0.0,-8.527136195467303,19,24,8,3UTR,0,0
842,hsa-miR-7843-5p,NM_006749,SLC20A2,2363,2398,0.846153846154,-27.0,1,4.5321800000000004e-05,0.382,0.0,0.0,-5.481260981072984,16,20,8,CDS,0,0,NM_020702,MYORG,1161,1180,1.0,-25.7,1,0.0001229945,0.382,0.0,0.0,-5.190049799675903,16,19,9,CDS,0,0,NM_004736,XPR1,3335,3375,0.923076923077,-25.6,1,0.0001069314,0.544,0.0,0.0,-13.66529362871718,17,23,9,3UTR,0,0,NM_002608,PDGFB,95,111,1.0,-26.5,1,1.7867750000000001e-06,0.25,0.0,0.0,-7.302520990284295,15,16,15,5UTR,0,0,NM_002609,PDGFRB,3787,3814,0.846153846154,-32.7,1,0.01192388,0.309,0.0,0.0,-4.849714495602881,19,27,12,CDS,0,0,NM_001270408,JAM2,181,228,1.0,-25.0,1,3.827741e-05,0.235,0.0,0.0,-4.993964104447428,17,26,8,5UTR,0,0
843,hsa-miR-4433b-5p,NM_006749,SLC20A2,3524,3550,1.0,-21.9,1,1.5706400000000003e-05,0.47100000000000003,0.0,0.0,-6.857959480565336,18,26,5,3UTR,0,0,NM_020702,MYORG,4361,4389,1.0,-23.4,1,0.0004871322,0.5589999999999999,0.0,0.0,-7.255896845946231,17,28,6,3UTR,0,0,NM_004736,XPR1,169,191,0.923076923077,-23.6,1,8.436649e-07,0.33799999999999997,0.0,0.0,-9.551605062602114,15,22,7,5UTR,0,0,NM_002608,PDGFB,3075,3108,0.807692307692,-26.2,1,4.835651e-07,0.368,0.0,0.0,-5.035831305685297,14,17,8,3UTR,0,0,NM_002609,PDGFRB,1926,1950,0.846153846154,-22.9,1,0.0005981517,0.382,0.0,0.0,-8.429258759619717,18,24,8,CDS,0,0,NM_021219,JAM2,144,196,0.846153846154,-28.2,1,7.699324e-06,0.265,0.0,0.0,-7.503684728856532,16,24,7,5UTR,0,0
844,hsa-miR-1273h-5p,NM_006749,SLC20A2,1271,1290,0.923076923077,-25.8,1,0.03013541,0.441,0.0,0.0,-6.013390377618053,17,19,11,CDS,0,0,NM_020702,MYORG,3650,3672,1.0,-28.7,1,0.0009426474,0.456,0.0,0.0,-4.528774397607752,17,22,13,3UTR,0,1,NM_004736,XPR1,3516,3534,1.0,-26.3,1,0.02261428,0.618,0.0,0.0,-12.408048357782311,14,18,8,3UTR,0,0,NM_002608,PDGFB,1526,1549,0.923076923077,-28.1,1,0.00011107760000000001,0.397,0.0,0.0,-10.10915223120837,18,23,7,CDS,0,0,NM_002609,PDGFRB,4961,5014,0.923076923077,-27.7,1,0.0002320107,0.368,0.0,0.0,-3.9375744462016646,21,53,10,3UTR,0,0,NM_021219,JAM2,2825,2845,0.846153846154,-26.9,1,0.1740011,0.41200000000000003,0.0,0.0,-9.759731223361452,16,20,7,3UTR,0,1
